county14,cntyname2,intptlon,intptlat
48215,Hidalgo TX,-98.184073,26.232453
48217,Hill TX,-97.174123,31.998096
48219,Hockley TX,-102.334803,33.586416
48221,Hood TX,-97.7657,32.432951
48223,Hopkins TX,-95.586937,33.124118
48225,Houston TX,-95.464728,31.298935
48227,Howard TX,-101.464982,32.242066
48229,Hudspeth TX,-105.640991,31.420986
48231,Hunt TX,-96.094967,33.085786
48233,Hutchinson TX,-101.44883,35.6807
48235,Irion TX,-100.844153,31.266676
48237,Jack TX,-98.16881,33.198497
48239,Jackson TX,-96.594983,28.961332
48241,Jasper TX,-93.994115,30.736464
48243,Jeff Davis TX,-103.990301,30.603582
48245,Jefferson TX,-94.067618,30.012331
48247,Jim Hogg TX,-98.683615,27.304609
48249,Jim Wells TX,-98.064535,27.751904
48251,Johnson TX,-97.325777,32.435783
48253,Jones TX,-99.809059,32.711237
48255,Karnes TX,-97.864165,28.856195
48257,Kaufman TX,-96.338591,32.656169
48259,Kendall TX,-98.725555,29.8413
48261,Kenedy TX,-97.773594,27.065647
48263,Kent TX,-100.629693,33.247856
48265,Kerr TX,-99.159799,30.039931
48267,Kimble TX,-99.732528,30.490096
48269,King TX,-100.314426,33.653282
48271,Kinney TX,-100.418794,29.304886
48273,Kleberg TX,-97.857775,27.492495
48275,Knox TX,-99.705689,33.464244
48277,Lamar TX,-95.535648,33.674176
48279,Lamb TX,-102.324117,34.028479
48281,Lampasas TX,-98.116309,31.095881
48283,La Salle TX,-99.249751,28.336046
48285,Lavaca TX,-97.047947,29.409258
48287,Lee TX,-96.967353,30.270013
48289,Leon TX,-96.046792,31.29928
48291,Liberty TX,-94.901845,30.155392
48293,Limestone TX,-96.520304,31.592034
48295,Lipscomb TX,-100.354374,36.387589
48297,Live Oak TX,-98.105848,28.341838
48299,Llano TX,-98.511674,30.6849
48301,Loving TX,-103.602247,31.745821
48303,Lubbock TX,-101.887745,33.556622
48305,Lynn TX,-101.80774,33.181412
48307,McCulloch TX,-99.337039,31.150738
48309,McLennan TX,-97.171286,31.541318
48311,McMullen TX,-98.510044,28.449157
48313,Madison TX,-95.897068,30.9556
48315,Marion TX,-94.423844,32.78969
48317,Martin TX,-101.825168,32.184224
48319,Mason TX,-99.216252,30.753291
48321,Matagorda TX,-96.00282,28.915316
48323,Maverick TX,-100.481016,28.70947
48325,Medina TX,-98.968345,29.305419
48327,Menard TX,-99.77204,30.899443
48329,Midland TX,-102.106659,32.002749
48331,Milam TX,-97.010393,30.747373
48333,Mills TX,-98.578129,31.486443
48335,Mitchell TX,-100.863287,32.392977
48337,Montague TX,-97.756191,33.63828
48339,Montgomery TX,-95.468765,30.232069
48341,Moore TX,-101.956196,35.904749
48343,Morris TX,-94.724609,33.071717
48345,Motley TX,-100.844909,34.012829
48347,Nacogdoches TX,-94.642791,31.623267
48349,Navarro TX,-96.48862,32.079813
48351,Newton TX,-93.751901,30.687747
48353,Nolan TX,-100.411692,32.449323
48355,Nueces TX,-97.430073,27.733674
48357,Ochiltree TX,-100.810955,36.381029
48359,Oldham TX,-102.390074,35.324274
48361,Orange TX,-93.870252,30.124169
48363,Palo Pinto TX,-98.167562,32.778005
48365,Panola TX,-94.331129,32.167392
48367,Parker TX,-97.736746,32.794168
48369,Parmer TX,-102.815695,34.538847
48371,Pecos TX,-102.790871,30.898458
48373,Polk TX,-94.940491,30.743717
48375,Potter TX,-101.836642,35.221682
48377,Presidio TX,-104.260474,29.807528
48379,Rains TX,-95.797093,32.886056
48381,Randall TX,-101.888852,35.121464
48383,Reagan TX,-101.465541,31.215015
48385,Real TX,-99.841534,29.719686
48387,Red River TX,-95.071195,33.5924
48389,Reeves TX,-103.53282,31.382677
48391,Refugio TX,-97.244184,28.290391
48393,Roberts TX,-100.705352,35.720594
48395,Robertson TX,-96.547111,30.970148
48397,Rockwall TX,-96.435488,32.915625
48399,Runnels TX,-99.994218,31.801037
48401,Rusk TX,-94.797722,32.193758
48403,Sabine TX,-93.850002,31.338566
48405,San Augustine TX,-94.1506,31.443537
48407,San Jacinto TX,-95.131465,30.547998
48409,San Patricio TX,-97.399515,27.947286
48411,San Saba TX,-98.763415,31.190793
48413,Schleicher TX,-100.581767,30.875184
48415,Scurry TX,-100.905316,32.705897
48417,Shackelford TX,-99.308644,32.688185
48419,Shelby TX,-94.180406,31.823559
48421,Sherman TX,-101.996635,36.336365
48423,Smith TX,-95.297819,32.326711
48425,Somervell TX,-97.752801,32.237871
48427,Starr TX,-98.841215,26.388176
48429,Stephens TX,-98.904248,32.754223
48431,Sterling TX,-100.993431,31.83956
48433,Stonewall TX,-100.236099,33.145964
48435,Sutton TX,-100.630742,30.562364
48437,Swisher TX,-101.771575,34.531838
48439,Tarrant TX,-97.244752,32.762191
48441,Taylor TX,-99.768453,32.423132
48443,Terrell TX,-102.356335,30.159692
48445,Terry TX,-102.27163,33.183905
48447,Throckmorton TX,-99.134451,33.139397
48449,Titus TX,-94.966833,33.175718
48451,Tom Green TX,-100.460087,31.452272
48453,Travis TX,-97.749963,30.31025
48455,Trinity TX,-95.245377,31.000011
48457,Tyler TX,-94.365347,30.741967
48459,Upshur TX,-94.925125,32.697983
48461,Upton TX,-102.12215,31.183696
48463,Uvalde TX,-99.754713,29.247671
48465,Val Verde TX,-100.898088,29.38073
48467,Van Zandt TX,-95.833168,32.577971
48469,Victoria TX,-96.990932,28.820583
48471,Walker TX,-95.535005,30.729192
48473,Waller TX,-95.968855,30.021426
48475,Ward TX,-102.92108,31.565078
48477,Washington TX,-96.396254,30.182709
48479,Webb TX,-99.476354,27.520331
48481,Wharton TX,-96.175589,29.276822
48483,Wheeler TX,-100.26519,35.353697
48485,Wichita TX,-98.551717,33.922336
48487,Wilbarger TX,-99.296462,34.147319
48489,Willacy TX,-97.779934,26.452146
48491,Williamson TX,-97.711417,30.554707
48493,Wilson TX,-98.142058,29.226084
48495,Winkler TX,-103.099974,31.841035
48497,Wise TX,-97.637305,33.164603
48499,Wood TX,-95.396939,32.772493
48501,Yoakum TX,-102.829656,33.025705
48503,Young TX,-98.625294,33.16653
48505,Zapata TX,-99.265887,26.902457
48507,Zavala TX,-99.807683,28.757997
49001,Beaver UT,-112.776414,38.299707
49003,Box Elder UT,-112.099947,41.591027
49005,Cache UT,-111.84061,41.744338
49007,Carbon UT,-110.777266,39.601629
49009,Daggett UT,-109.646149,40.967854
49011,Davis UT,-111.958838,41.019571
49013,Duchesne UT,-110.165338,40.28941
49015,Emery UT,-110.925261,39.216052
49017,Garfield UT,-112.088946,37.761851
49019,Grand UT,-109.530241,38.569105
49021,Iron UT,-113.073793,37.709162
49023,Juab UT,-111.89487,39.750368
49025,Kane UT,-112.42586,37.114839
49027,Millard UT,-112.49508,39.214604
49029,Morgan UT,-111.718142,41.073208
49031,Piute UT,-112.208097,38.288475
49033,Rich UT,-111.278994,41.76689
49035,Salt Lake UT,-111.922755,40.646322
49037,San Juan UT,-109.520263,37.523884
49039,Sanpete UT,-111.606561,39.380549
49041,Sevier UT,-112.041913,38.774741
49043,Summit UT,-111.470775,40.727812
49045,Tooele UT,-112.379271,40.56078
49047,Uintah UT,-109.597108,40.42648
49049,Utah UT,-111.731673,40.272349
49051,Wasatch UT,-111.412253,40.505697
49053,Washington UT,-113.519704,37.135163
49055,Wayne UT,-111.467305,38.361636
49057,Weber UT,-111.990292,41.224614
50001,Addison VT,-73.166735,44.06247
50003,Bennington VT,-73.153401,42.972541
50005,Caledonia VT,-72.075077,44.467876
50007,Chittenden VT,-73.149445,44.480855
50009,Essex VT,-71.740412,44.666929
50011,Franklin VT,-72.993174,44.840447
50013,Grand Isle VT,-73.298277,44.79441
50015,Lamoille VT,-72.653275,44.58756
50017,Orange VT,-72.394196,43.996017
50019,Orleans VT,-72.22324,44.864953
50021,Rutland VT,-73.045531,43.601634
50023,Washington VT,-72.583886,44.241925
50025,Windham VT,-72.616129,42.95631
50027,Windsor VT,-72.491198,43.545557
51001,Accomack VA,-75.640807,37.784133
51003,Albemarle VA,-78.516745,38.05016
51005,Alleghany VA,-79.929359,37.800535
51007,Amelia VA,-77.977035,37.341681
51009,Amherst VA,-79.102709,37.519237
51011,Appomattox VA,-78.833969,37.359958
51013,Arlington VA,-77.100823,38.874901
51015,Augusta VA,-79.032119,38.12803
51017,Bath VA,-79.764581,38.017866
51019,Bedford VA (R),-79.499714,37.316522
51021,Bland VA,-81.089309,37.150726
51023,Botetourt VA,-79.851379,37.448222
51025,Brunswick VA,-77.860718,36.7568
51027,Buchanan VA,-82.058817,37.264125
51029,Buckingham VA,-78.483438,37.582103
51031,Campbell VA,-79.165824,37.25795
51033,Caroline VA,-77.43316,38.008602
51035,Carroll VA,-80.763603,36.712893
51036,Charles City VA,-77.102397,37.381884
51037,Charlotte VA,-78.63089,37.017568
51041,Chesterfield VA,-77.550603,37.418224
51043,Clarke VA,-77.988086,39.129687
51045,Craig VA,-80.174456,37.476039
51047,Culpeper VA,-77.997838,38.500155
51049,Cumberland VA,-78.25719,37.48325
51051,Dickenson VA,-82.379275,37.142004
51053,Dinwiddie VA,-77.560493,37.135094
51057,Essex VA,-76.905555,37.911273
51059,Fairfax VA,-77.258994,38.843735
51061,Fauquier VA,-77.777257,38.696042
51063,Floyd VA,-80.342607,36.944159
51065,Fluvanna VA,-78.301872,37.888175
51067,Franklin VA,-79.861192,37.016005
51069,Frederick VA,-78.193095,39.168678
51071,Giles VA,-80.716896,37.31761
51073,Gloucester VA,-76.530979,37.377825
51075,Goochland VA,-77.851967,37.703092
51077,Grayson VA,-81.119298,36.648239
51079,Greene VA,-78.422198,38.254353
51081,Greensville VA,-77.537337,36.721194
51083,Halifax VA,-78.927119,36.750031
51085,Hanover VA,-77.420272,37.687345
51087,Henrico VA,-77.495743,37.60276
51089,Henry VA,-79.903154,36.690408
51091,Highland VA,-79.568781,38.386075
51093,Isle of Wight VA,-76.655296,36.921892
51095,James City VA,-76.757682,37.294786
51097,King and Queen VA,-76.892675,37.699158
51099,King George VA,-77.162849,38.291254
51101,King William VA,-77.056928,37.702617
51103,Lancaster VA,-76.437151,37.703891
51105,Lee VA,-83.10305,36.715747
51107,Loudoun VA,-77.510718,39.047875
51109,Louisa VA,-77.965462,37.979377
51111,Lunenburg VA,-78.216566,36.970055
51113,Madison VA,-78.235165,38.378918
51115,Mathews VA,-76.342965,37.444144
51117,Mecklenburg VA,-78.320813,36.691889
51119,Middlesex VA,-76.504611,37.601652
51121,Montgomery VA,-80.412333,37.189632
51125,Nelson VA,-78.871676,37.810029
51127,New Kent VA,-77.037068,37.497254
51131,Northampton VA,-75.917516,37.389508
51133,Northumberland VA,-76.414324,37.890865
51135,Nottoway VA,-78.075242,37.144867
51137,Orange VA,-77.966648,38.267152
51139,Page VA,-78.50033,38.604442
51141,Patrick VA,-80.282072,36.655725
51143,Pittsylvania VA,-79.409557,36.772087
51145,Powhatan VA,-77.872667,37.546342
51147,Prince Edward VA,-78.423419,37.259324
51149,Prince George VA,-77.293218,37.215406
51153,Prince William VA,-77.409799,38.691637
51155,Pulaski VA,-80.705751,37.081529
51157,Rappahannock VA,-78.124481,38.692393
51159,Richmond VA,-76.715117,37.94866
51161,Roanoke VA,-79.989565,37.271415
51163,Rockbridge VA,-79.427996,37.786366
51165,Rockingham VA,-78.837198,38.454852
51167,Russell VA,-82.090501,36.935284
51169,Scott VA,-82.594242,36.684533
51171,Shenandoah VA,-78.529497,38.86825
51173,Smyth VA,-81.574235,36.829257
51175,Southampton VA,-77.07058,36.71473
51177,Spotsylvania VA,-77.571216,38.238928
51179,Stafford VA,-77.447823,38.416537
51181,Surry VA,-76.867205,37.118648
51183,Sussex VA,-77.210208,36.972122
51185,Tazewell VA,-81.566397,37.14755
51187,Warren VA,-78.179248,38.925068
51191,Washington VA,-81.972193,36.703579
51193,Westmoreland VA,-76.844147,38.155269
51195,Wise VA,-82.609302,36.952922
51197,Wythe VA,-81.066289,36.919123
51199,York VA,-76.492007,37.17228
51510,Alexandria city VA,-77.092561,38.820053
51520,Bristol city VA,-82.16951,36.610479
51530,Buena Vista city VA,-79.352492,37.734134
51540,Charlottesville city VA,-78.490591,38.033545
51550,Chesapeake city VA,-76.28229,36.757515
51570,Colonial Heights city VA,-77.401026,37.264094
51580,Covington city VA,-79.989341,37.781277
51590,Danville city VA,-79.409864,36.591119
51595,Emporia city VA,-77.541306,36.691841
51600,Fairfax city VA,-77.302597,38.852046
51610,Falls Church city VA,-77.173925,38.883689
51620,Franklin city VA,-76.93652,36.678688
51630,Fredericksburg city VA,-77.480901,38.298644
51640,Galax city VA,-80.918361,36.665998
51650,Hampton city VA,-76.366965,37.042681
51660,Harrisonburg city VA,-78.868871,38.440627
51670,Hopewell city VA,-77.304582,37.289087
51678,Lexington city VA,-79.442982,37.784093
51680,Lynchburg city VA,-79.18894,37.394382
51683,Manassas city VA,-77.474795,38.753009
51685,Manassas Park city VA,-77.448894,38.77214
51690,Martinsville city VA,-79.864821,36.683587
51700,Newport News city VA,-76.495977,37.089637
51710,Norfolk city VA,-76.262276,36.891356
51720,Norton city VA,-82.624347,36.938169
51730,Petersburg city VA,-77.39685,37.210514
51735,Poquoson city VA,-76.381323,37.131625
51740,Portsmouth city VA,-76.353896,36.833227
51750,Radford city VA,-80.558831,37.128677
51760,Richmond city VA,-77.466975,37.53579
51770,Roanoke city VA,-79.960131,37.278728
51775,Salem city VA,-80.05573,37.286115
51790,Staunton city VA,-79.077957,38.157796
51800,Suffolk city VA,-76.556796,36.776712
51810,Virginia Beach city VA,-76.09945,36.821554
51820,Waynesboro city VA,-78.896756,38.072013
51830,Williamsburg city VA,-76.713076,37.275866
51840,Winchester city VA,-78.170342,39.175174
53001,Adams WA,-119.021885,46.865676
53003,Asotin WA,-117.067265,46.388456
53005,Benton WA,-119.276145,46.229005
53007,Chelan WA,-120.344573,47.530217
53009,Clallam WA,-123.451952,48.094259
53011,Clark WA,-122.561914,45.679488
53013,Columbia WA,-117.975763,46.325941
53015,Cowlitz WA,-122.900056,46.137731
53017,Douglas WA,-120.172109,47.511897
53019,Ferry WA,-118.53206,48.622196
53021,Franklin WA,-119.119189,46.304218
53023,Garfield WA,-117.576264,46.476155
53025,Grant WA,-119.469558,47.141696
53027,Grays Harbor WA,-123.76767,46.991374
53029,Island WA,-122.576763,48.206288
53031,Jefferson WA,-122.825038,48.008216
53033,King WA,-122.230021,47.548321
53035,Kitsap WA,-122.632773,47.613056
53037,Kittitas WA,-120.624252,47.047742
53039,Klickitat WA,-121.132766,45.797495
53041,Lewis WA,-122.832656,46.617975
53043,Lincoln WA,-118.325187,47.633857
53045,Mason WA,-123.036787,47.287955
53047,Okanogan WA,-119.578018,48.446247
53049,Pacific WA,-123.895831,46.528109
53051,Pend Oreille WA,-117.222347,48.286334
53053,Pierce WA,-122.411025,47.179454
53055,San Juan WA,-122.980129,48.576187
53057,Skagit WA,-122.335869,48.466681
53059,Skamania WA,-121.925509,45.691398
53061,Snohomish WA,-122.189319,47.92914
53063,Spokane WA,-117.370855,47.681187
53065,Stevens WA,-117.811164,48.279486
53067,Thurston WA,-122.841,46.999073
53069,Wahkiakum WA,-123.428967,46.236785
53071,Walla Walla WA,-118.390267,46.077822
53073,Whatcom WA,-122.485377,48.820553
53075,Whitman WA,-117.221448,46.797297
53077,Yakima WA,-120.416703,46.515823
54001,Barbour WV,-80.004997,39.109654
54003,Berkeley WV,-77.98242,39.457075
54005,Boone WV,-81.752714,38.054143
54007,Braxton WV,-80.728542,38.691193
54009,Brooke WV,-80.585765,40.308456
54011,Cabell WV,-82.338225,38.413495
54013,Calhoun WV,-81.104303,38.850541
54015,Clay WV,-81.103532,38.468912
54017,Doddridge WV,-80.721736,39.287427
54019,Fayette WV,-81.133606,38.033101
54021,Gilmer WV,-80.827594,38.924403
54023,Grant WV,-79.162481,39.061384
54025,Greenbrier WV,-80.493646,37.855599
54027,Hampshire WV,-78.611263,39.327539
54029,Hancock WV,-80.569503,40.479465
54031,Hardy WV,-78.881926,39.037707
54033,Harrison WV,-80.34321,39.287945
54035,Jackson WV,-81.712085,38.840404
54037,Jefferson WV,-77.847645,39.315195
54039,Kanawha WV,-81.652988,38.361944
54041,Lewis WV,-80.471269,39.03246
54043,Lincoln WV,-82.066912,38.199035
54045,Logan WV,-81.971572,37.856637
54047,McDowell WV,-81.658556,37.389931
54049,Marion WV,-80.181628,39.48613
54051,Marshall WV,-80.704506,39.926442
54053,Mason WV,-82.059712,38.826466
54055,Mercer WV,-81.140763,37.352463
54057,Mineral WV,-78.909836,39.465107
54059,Mingo WV,-82.157584,37.705418
54061,Monongalia WV,-79.959816,39.636197
54063,Monroe WV,-80.636434,37.528464
54065,Morgan WV,-78.223513,39.581071
54067,Nicholas WV,-80.775437,38.275855
54069,Ohio WV,-80.672334,40.078993
54071,Pendleton WV,-79.337485,38.672518
54073,Pleasants WV,-81.192068,39.38342
54075,Pocahontas WV,-80.023864,38.286867
54077,Preston WV,-79.676051,39.495472
54079,Putnam WV,-81.926544,38.47573
54081,Raleigh WV,-81.203024,37.770284
54083,Randolph WV,-79.87249,38.869407
54085,Ritchie WV,-81.044414,39.213934
54087,Roane WV,-81.34636,38.729491
54089,Summers WV,-80.847522,37.666909
54091,Taylor WV,-80.064413,39.337292
54093,Tucker WV,-79.607214,39.111731
54095,Tyler WV,-80.925171,39.508847
54097,Upshur WV,-80.228753,38.953837
54099,Wayne WV,-82.491343,38.261889
54101,Webster WV,-80.479562,38.469808
54103,Wetzel WV,-80.758655,39.626811
54105,Wirt WV,-81.392132,39.052702
54107,Wood WV,-81.530371,39.266169
54109,Wyoming WV,-81.564671,37.628555
55001,Adams WI,-89.782318,43.944402
55003,Ashland WI,-90.783929,46.470378
55005,Barron WI,-91.815607,45.436159
55007,Bayfield WI,-91.10167,46.588678
55009,Brown WI,-88.031857,44.497198
55011,Buffalo WI,-91.743906,44.379071
55013,Burnett WI,-92.412893,45.833419
55015,Calumet WI,-88.258911,44.149211
55017,Chippewa WI,-91.327353,44.986588
55019,Clark WI,-90.547588,44.784644
55021,Columbia WI,-89.367485,43.461491
55023,Crawford WI,-91.011046,43.159808
55025,Dane WI,-89.39386,43.074343
55027,Dodge WI,-88.712369,43.434231
55029,Door WI,-87.344952,44.904102
55031,Douglas WI,-92.017667,46.633029
55033,Dunn WI,-91.895126,44.914468
55035,Eau Claire WI,-91.454996,44.790413
55037,Florence WI,-88.237837,45.852429
55039,Fond du Lac WI,-88.486927,43.76493
55041,Forest WI,-88.80694,45.561306
55043,Grant WI,-90.616177,42.82529
55045,Green WI,-89.576075,42.670633
55047,Green Lake WI,-89.013008,43.844077
55049,Iowa WI,-90.126707,42.982705
55051,Iron WI,-90.196828,46.353148
55053,Jackson WI,-90.901593,44.320474
55055,Jefferson WI,-88.784739,43.040167
55057,Juneau WI,-90.100363,43.842134
55059,Kenosha WI,-87.922924,42.572633
55061,Kewaunee WI,-87.58976,44.527542
55063,La Crosse WI,-91.208435,43.858367
55065,Lafayette WI,-90.139,42.661836
55067,Langlade WI,-89.105774,45.18444
55069,Lincoln WI,-89.686674,45.285493
55071,Manitowoc WI,-87.723762,44.104427
55073,Marathon WI,-89.710864,44.908504
55075,Marinette WI,-87.846563,45.221015
55077,Marquette WI,-89.411051,43.813741
55078,Menominee WI,-88.641336,44.913795
55079,Milwaukee WI,-87.95956,43.032866
55081,Monroe WI,-90.640607,43.942291
55083,Oconto WI,-88.148142,44.897901
55085,Oneida WI,-89.49101,45.708051
55087,Outagamie WI,-88.400754,44.309508
55089,Ozaukee WI,-87.949863,43.32038
55091,Pepin WI,-91.989107,44.590725
55093,Pierce WI,-92.544619,44.771767
55095,Polk WI,-92.478527,45.406302
55097,Portage WI,-89.526929,44.498175
55099,Price WI,-90.398597,45.724748
55101,Racine WI,-87.926099,42.734944
55103,Richland WI,-90.390603,43.350328
55105,Rock WI,-89.037424,42.651893
55107,Rusk WI,-91.127139,45.448067
55109,St. Croix WI,-92.57958,45.018036
55111,Sauk WI,-89.869622,43.446515
55113,Sawyer WI,-91.346703,45.936442
55115,Shawano WI,-88.686441,44.787649
55117,Sheboygan WI,-87.820228,43.733217
55119,Taylor WI,-90.412623,45.173257
55121,Trempealeau WI,-91.360426,44.292059
55123,Vernon WI,-90.836706,43.605782
55125,Vilas WI,-89.499479,45.984593
55127,Walworth WI,-88.54073,42.664075
55129,Washburn WI,-91.834424,45.847241
55131,Washington WI,-88.215168,43.347345
55133,Waukesha WI,-88.236907,43.03442
55135,Waupaca WI,-88.936999,44.432372
55137,Waushara WI,-89.225971,44.101151
55139,Winnebago WI,-88.539995,44.100644
55141,Wood WI,-89.964242,44.478782
56001,Albany WY,-105.598285,41.314993
56003,Big Horn WY,-108.245247,44.629497
56005,Campbell WY,-105.494899,44.254397
56007,Carbon WY,-107.083881,41.670117
56009,Converse WY,-105.527763,42.79411
56011,Crook WY,-104.624986,44.432536
56013,Fremont WY,-108.609177,43.013591
56015,Goshen WY,-104.220561,42.046972
56017,Hot Springs WY,-108.230436,43.661835
56019,Johnson WY,-106.693645,44.290845
56021,Laramie WY,-104.773195,41.153226
56023,Lincoln WY,-110.842785,42.580438
56025,Natrona WY,-106.336867,42.844218
56027,Niobrara WY,-104.465895,42.809987
56029,Park WY,-108.973275,44.615175
56031,Platte WY,-104.928405,42.102311
56033,Sheridan WY,-106.974413,44.781092
56035,Sublette WY,-109.961047,42.780902
56037,Sweetwater WY,-109.294973,41.580267
56039,Teton WY,-110.784342,43.494175
56041,Uinta WY,-110.767448,41.271861
56043,Washakie WY,-107.911545,44.012142
56045,Weston WY,-104.312652,43.910214
